_id,Date,Time,BODY,COVER,12T NB,12T WB,26T,28T,LPM,WP1,BP1,BP2,Noise,Box No,Insertion Date,Insertion Time
66ae4b0ec01a3688296bac55,NA,NA,2406157,C0624076,2F24,2E24,2D24,2E24,NA,NA,NA,NA,NA,23,2024-08-03,20:51:50.152033
